job_ID,designation,company_id,name,work_type,involvement,employees_count,total_applicants,linkedin_followers,job_description,details_id,industry,level,City,State
3474306107,Data Science,2242,Uplers,Remote,Full-time,1001,8,982115.1912,"About the job Profile: Data EngineerExperience: 3+ YearsLocation: Permanent Remote What is Uplers Talent Network? Uplers Talent Network is a place where top talents meet the right opportunities. It is a platform for every candidate looking for a perfect opportunity to work with global companies on a contractual basis. Our talent network is a place for top Indian talents who can benefit from the platform and gain access to global career exposure. With us, you'll get the support, guidance, and opportunities that you need to take your career to the next level. So, if you're ready to embark on the journey of your next challenge, we're ready to be your engine! Contractual PositionA contractual position usually requires you to sign and agree to the terms of a contract before you begin working. This structure can offer a variety of commitments that allow you to refine established skills and create new ones. Uplers Talent Network brings contractual positions with benefits like:✔ Higher pay than industry standards✔ Full-time position✔ Ability to gain different skills in a short period✔ Control over your career Perks of joining Uplers Talent Network:Talent Success Coach: Get connected with a dedicated coach to guide you before, during as well as after your assignments with our clients.Payout: Get paid in global currencies and earn more than industry standards.Opportunity: Work with international companies and get global exposure with exciting projects.Mobility: Work from the comfort of your living room couch or even a breezy beach. How to become a part of our Talent Network?Take the first step, register on our portalClear the decks and fill out the application formGear up, clear the 3-stage assessment processAnd yes! Become a part of Uplers Certified Talent Network Requirement:3+ years of experience in a Data Engineer role,Experience with big data tools: Hadoop, Spark, Kafka, etc.Experience with relational SQL and NoSQL databases, including Postgres and Cassandra.Experience with data pipeline and workflow management tools: Azkaban, Luigi, Airflow, etc.Experience with AWS cloud services: EC2, EMR, RDS, RedshiftExperience with stream-processing systems: Storm, Spark-Streaming, etc.Experience with object-oriented/object function scripting languages: Python, R, Java, C++, Scala, GoLang, etc.Hands-on experience with ETL toolsBI tools knowledgeExperience in Warehouse: SQL/NoSQL, Amazon Redshift, Panoply, Oracle, Talend, Informatica, Apache Hive, etcBachelor's degree in data engineering, big data analytics, computer engineering, or related field.Knowledge of multiple data technologies and concepts Uplift with UplersUplers believes in connecting people. Being a people-first organization, Uplers constantly strives for individuals who won't just keep up, but break new ground. Helping you find what’s next is what we’re all about. It doesn't surprise us that we are growing and becoming one of the most popular companies in the industry. All set to enter the #WorldOfAwesomeness? Hit the Apply button!",3597, IT Services and IT Consulting, Mid-Senior level,Noida,Uttar Pradesh
3467821860,Angular Developer,1136,Jukshio,On-site,Full-time,201,17,6686,"About the job Role Overview: As a Web Developer you will utilize front end frameworks/languages like Angular, JavaScript, HTML, CSS, Bootstrap etc to create and develop effective user interfaces for our organization. You will also create robust backend solutions using web APIs and make use of SQL and NoSQL databases. You will work closely with our Engineering team to integrate solutions across the software stacks. Duties/ Responsibilities: ● Creating and integrating intuitive user experiences into our frontend applications ● Developing/enhancing solutions that solve business needs ● Participating in refining our reference architecture framework in order to create user applications that grow and scale with the needs of the company ● Generating proactive monitoring and usage metrics that establish system baselines to be able to predict future demands ● Monitoring website performance, watching for traffic drops related to site usability problems, and rectifying the issues ● Reviewing and understanding the software roadmap to be able plan future website upgrades with the development team ● Drive continuous integration and improvements ● Optimization of the application for maximum speed and scalability Skills/ Requirements: ● 3+ years of experience with web development ● Knowledge or experience with JavaScript, Angular, HTML5, JQuery, AJAX, and CSS. ● Knowledge or experience with SQL and NoSQL databases(MySQL, Postgres, MongoDB). ● Knowledge or experience developing restful web services using NodeJS and/or other web frameworks. ● Knowledge or experience in designing and developing mobile compatible web user interfaces. ● Knowledge of Web coding standards, security standards and multi-browser compatibilities.● Experience with industry leading CI/CD practices and build configuration management. ● Strong experience in API development & integration, Database Design, third party libraries. ● Knowledge or experience in Performance tuning, optimization techniques, quality standards, industry best practices. ● Skillset : Angular, Node.js, JavaScript, HTML, CSS, Bootstrap, jQuery, AJAX. Perks and Benefits: ● Competitive salary ● Casual dress code & work culture ● Dynamic teams and creative work environments ● Interact with several Silicon Valley Entrepreneurs ● Work closely with several best engineer and business folks of the country ● Extensive in-house educational opportunities About Us: We at Jukshio transform human-machine interaction by creating cutting-edge technologies in the field of Vision Artificial Intelligence. The next wave in Artificial Intelligence is pioneered at Jukshio with our Customizable Human-Machine Ecosystem. Our technology solutions consist of the world's best facial recognition system, face liveness detection, emotional artificial intelligence, personality detection, document base identity verification, and more. Applications of our solutions include, but are not limited to, customer onboarding, contactless attendance, and preventive maintenance. Our technologies enable industries to operate more efficiently and effectively while making use of data to predict the future and manage the present by deploying fast and adaptive solutions. Jukshio is headquartered in Silicon Valley, California, USA with research & development teams that are extended in Hyderabad, India.",1772,Not Avilable,Not Avilable,Hyderabad,Telangana
3472836030,SQL Developer,1954,Stemmons Business Services Pvt. Ltd.,On-site,Full-time,201,17,10448,"About the job Job DescriptionHave the ability to work independently within a team and follow through with priority tasksBe creative with requirements set forth by the other developersHave a working knowledge of records management, information discovery, contentmanagement, knowledge management, and business process managementHave the ability to work with all of the products within the Microsoft Office Product SuiteHave a background in SQL Server development technologiesMust be able to create reports in SSRSMust be able to create ETL packages in SSISJob Specifications:Bachelor’s Degree – Preferably Management Information Systems, Computer Science orComputer Engineering majorsSQL Server Transact SQL – 1+ YearsSSRS and SSIS (BI Development)Proficient with SQL Server 2008 and 2008 R2Proficient in Microsoft SQL Server 2010, configuration, maintenance and developmentMust be able to create SSRS/SSIS projectsMust be able to create stored procedures, views, functions, SQL queries for applicationsMust be able to normalize relational databases. Location: Vadodara (WFO)Job Timings : 2-11PM",3190,Not Avilable,Not Avilable,Vadodara,Gujarat
3467358339,Python Developer,912,HTC Global Services,On-site,Full-time,10001,78,401611,"About the job Role Title: Python Developer- AWS LambdaLocation: ChennaiNotice Period: Immediate to 30 Days’ noticeExp- 5yrs Python: The applicant has knowledge of and expertise with python development.AWS: The candidate's fundamental knowledge of AWS services and related API development components, such as Lambda, S3, and API gateway.Rest API: The applicant has considerable expertise in developing REST APIs.DB: He is experienced in SQL and NoSQL databases.logical thinking and programming He performed well throughout the live coding session, and his coding screens appear decent.",1356, IT Services and IT Consulting, Mid-Senior level,Chennai,Tamil Nadu
3474334072,Java Developer,450,"Cloudely, Inc",Remote,Contract,51,47,36518,"About the job Experience: 5+ years Job description: Perform development, testing, implementation, documentation within SalesForce.com platform Develop and maintain Lightening Web Components, Visualforce, Apex and integrations to other third-party solutions Translate simple to complex user stories into functional and actionable software within the Salesforce environment Update PM on issues/roadblocks in adhering to the timelines for tasks allocated Attend Meeting setup by PM and update the status of tasks allocated Develop Apex Class and Visual force pages in compliance with Salesforce.com recommended standards Develop Apex Test classes with a minimum of 90% coverage as all functionalities and bulk operations might be validated. Qualifications: Bachelor & degree or equivalent experience in Computer Science or MIS from an accreditedcollege/university is preferred.5+ years of experience with the following:Working on Salesforce platforms, including development, customization, etc.Strong software engineering skills with Force.com Platform (Jason, XML, AJAX, JavaScript, Apex, LWC, SOQL, Unit Testing)Experience in core web technologies, including HTML5, CSS#, JavaScript and jQueryAt least Salesforce certification: Salesforce Platform Developer I and II; Salesforce Administrator Preferred Skill: Salesforce Java Script Certification (preferred). Direct experience working on CRM projects for middle-market and enterprise-size companiesExperience in developing technical solutions that are aligned with the overall architecture.Working knowledge and experience with complex business systems integration as well as object-oriented design patterns and development.Experience managing large data volumes, considering limits &amp; performance tuning.Strong understanding of object-oriented concepts, application design principles, Salesforce best practices and design patterns.Demonstrated experience and knowledge of relational databases, data modelling, and ETL toolsExperience working in eCommerce (a Plus)Experience working in Agile development methodologies using SCRUM, test-driven developmentExperience with DevOps tools and Continues Delivery (CD) processes for Salesforce Deployment, including cod emigration tools CLI, Version Control i.e., Git, BitBucket, etc. Excellent organizational, verbal and written communication skills with the ability to communicate with cross-functional technical resources. Ideal Mindset: Problem Solver - You are creative but also practical in finding solutions to problems that may arise in the project to avoid potential escalations. Analytical - You like to dissect complex processes and can help forge a path based on your findings. Self-driven - Motivated individual who can efficiently influence delivery in complicated matrix organization",3652, Information Services, Mid-Senior level,Bengaluru,Karnataka
3467359580,Other,1878,SigniTeq,Remote,Full-time,51,8,2660,"About the job Marklogic Developer Experience : 4+ Yrs To 10 Yrs Location : Bangalore, Pune, Chennai, Hyderabad Joining Period : Immediate Upto 20 Days Only Interview Rounds : Client Technical Round & Final HR/ Management Round No Of Positions : 2 Positions Client/Project Details : Permanent With SigniTeq – Deployed To Client Project Job Description : • Mandatory experience in MarkLogic or any other graph database (Cosmos DB, Neo4j, Stardog etc.) • Hands-on experience in SPARQL, RDF, Triple store, MLCP, TDE, DHF etc. • Experience in troubleshooting performance issues and optimizing SPARQL query • Should be able to write complex SPARQL queries (sub queries, union etc.) • Should be able to apply Semantic Technologies to structured and unstructured data sources • Experience in creating restful services and deploying application • Experience in scripting languages, like Python, Node.js, Xquery Good to have: • Experience with relevant ontology development tools, such as Protege • Experience with W3C standard semantic model (RDF, OWL,Turtle) and good understanding of ontology design • Experience with taxonomies, data modelling, and ontology creation • Domain knowledge of Information Governance SigniTeq is a New Age Boutique Technology Services Company focused on building technology solutions and augmenting technology resources for clients across India, USA & Europe, We employ some of the best minds in open source and emerging technologies, Wonderful Workplaces To Shape Your Career - 2021 by The CEOStory India, Top 20 Most Promising Blockchain Companies - 2020 by CIOReviewIndia, Winner Of Innovative Startup Solution Challenge For Combating Covid 19, Govt Of India Winner Of Startup India - WhatsApp Challenge by Facebook CorporationAn AWS Consulting Partner for Startup SectorStartup Karnataka Certified by Dept of IT & BT, Govt of Karnataka , Startup India Certified, by Ministry of Commerce and Industry, Govt Of India.BRIT Qualis : ISO 9001 – 2015 Quality Certified BRIT Qualis : ISO 27001 – 2013 ISMS Certified We Offer · 5 Days Working· Medical Coverage· World Class Client Brands· Prime Office Location· Great Employee Engagements· Emerging Technology Practices· Learning Experience From Leaders For more information please visit : www.SigniTeq.com",1373,Not Avilable,Not Avilable,Bengaluru,Karnataka
3474322675,Data Science,1640,Pronix Inc,Hybrid,Full-time,51,104,982115.1912,"About the job Job Description:Job Description : Experience : 8+ Years Timings : 8 PM to 1 AM Required Skills : Senior SQL/SSIS/AZURE/Data Engineer-The Senior SQL Developer will be responsible for designing, developing, documenting, and supporting the Synchrony-Allegro finance account system of record. -This position is responsible for leading a small team to refactor key processing functions of the legacy system into stored procedures with a goal of optimizing current processing for performance and resiliency. -Develop the technical approach, database design, and execution for the refactor of the legacy system of record -Optimize query performance by modifying existing queries, removing unnecessary columns, eliminating redundant and inconsistent data, normalizing table objectsRequirements for the Sr. SQL/SSIS Developer:-B.S. in Computer Science, Mathematics, or Engineering or equivalent work experience -9+ years of experience in the full life cycle of designing and developing databases and applications using MS-SQL Server -5+ years’ experience developing database solutions in the consumer finance industry -Expertise creating, deploying, and supporting SSIS packages, T-SQL queries, and stored -procedures, AZURE & AZURE Data Factory -Expertise in sophisticated relational database report design, development and maintenance using reporting tools such as MS Access - Writing Transact-SQL Stored Procedures -Relational Database Design/Development to include performance Tuning, error handling via TRY/CATCH with event logging, locking/block management -Experience developing and maintaining ETL processes that support data movement across platforms in a hybrid environment,",3618, IT Services and IT Consulting, Mid-Senior level,Hyderabad,Telangana
3474300793,Data Science,2242,Uplers,Remote,Full-time,1001,22,982115.1912,"About the job Profile: Data EngineerExperience: 3+ YearsLocation: Permanent Remote What is Uplers Talent Network? Uplers Talent Network is a place where top talents meet the right opportunities. It is a platform for every candidate looking for a perfect opportunity to work with global companies on a contractual basis. Our talent network is a place for top Indian talents who can benefit from the platform and gain access to global career exposure. With us, you'll get the support, guidance, and opportunities that you need to take your career to the next level. So, if you're ready to embark on the journey of your next challenge, we're ready to be your engine! Contractual PositionA contractual position usually requires you to sign and agree to the terms of a contract before you begin working. This structure can offer a variety of commitments that allow you to refine established skills and create new ones. Uplers Talent Network brings contractual positions with benefits like:✔ Higher pay than industry standards✔ Full-time position✔ Ability to gain different skills in a short period✔ Control over your career Perks of joining Uplers Talent Network:Talent Success Coach: Get connected with a dedicated coach to guide you before, during as well as after your assignments with our clients.Payout: Get paid in global currencies and earn more than industry standards.Opportunity: Work with international companies and get global exposure with exciting projects.Mobility: Work from the comfort of your living room couch or even a breezy beach. How to become a part of our Talent Network?Take the first step, register on our portalClear the decks and fill out the application formGear up, clear the 3-stage assessment processAnd yes! Become a part of Uplers Certified Talent Network Requirement:3+ years of experience in a Data Engineer role,Experience with big data tools: Hadoop, Spark, Kafka, etc.Experience with relational SQL and NoSQL databases, including Postgres and Cassandra.Experience with data pipeline and workflow management tools: Azkaban, Luigi, Airflow, etc.Experience with AWS cloud services: EC2, EMR, RDS, RedshiftExperience with stream-processing systems: Storm, Spark-Streaming, etc.Experience with object-oriented/object function scripting languages: Python, R, Java, C++, Scala, GoLang, etc.Hands-on experience with ETL toolsBI tools knowledgeExperience in Warehouse: SQL/NoSQL, Amazon Redshift, Panoply, Oracle, Talend, Informatica, Apache Hive, etcBachelor's degree in data engineering, big data analytics, computer engineering, or related field.Knowledge of multiple data technologies and concepts Uplift with UplersUplers believes in connecting people. Being a people-first organization, Uplers constantly strives for individuals who won't just keep up, but break new ground. Helping you find what’s next is what we’re all about. It doesn't surprise us that we are growing and becoming one of the most popular companies in the industry. All set to enter the #WorldOfAwesomeness? Hit the Apply button!",3585, IT Services and IT Consulting, Mid-Senior level,Pune,Maharashtra
3471872587,Oracle Developer,162,Apidel Technologies,On-site,Full-time,5001,6,72024,"About the job Job Title :- Oracle Apex DeveloperExperience :- 3+ yearsLocation :- Hosur, TamilnaduWork Type :- Work from OfficeNotice Period :- Immediate Joiner Technical Skills (Mandatory)Hands on Experience in Oracle APEX, SQL / PLSQL concepts, collections, function,procedure, package and typesExperience in Developing Oracle Application pages, reports, dashboard, REST API.Preferred candidates with Apex version 18+Good to have:JavaScript, HTML, CSS or any other web based programing language is added advantage (Optional)Experience in JASPER / OBIEE reportsRoles & ResponsibilitiesResponsible for designing and implementing new features into Smart Flow’s case management solution using a combination of APEX, JavaScript, SQL, PL/SQLResponsible for the integration of third party APEX Plugins and JavaScript libraries.Suggesting application design enhancements and new product featuresEvaluate new technology options, recommending the adoption of new technologies into the solution",2783,Not Avilable,Not Avilable,Hosur,Tamil Nadu
3472530102,DevOps Engineer,2045,Tanishi Consultants Pvt. Ltd.,On-site,Full-time,51,15,7699,"About the job Hi Connections, Greetings of the day,Hope you are doing fine. We are hiring for our MNC IT Client. Job Role :- Salesforce Devops EngineerExperience :- 3-7 YearsLocation :- Pune Key Skills :- Having 3+ Years of experience of Salesforce.Having 2 Years of hands on experience on devops.Having Salesforce DevOps Understanding - CI , CD , CT ExpHaving Salesforce CICD Pipeline creation Exp (hands -on)Salesforce Devops tools worked on- Jenkins , Copado , Circle CI, Flosum etcTest Automation tools exp like Selenium etcSalesforce -SFDX Command hands on expBranching strategy Salesforce Org StrategySalesforce Configuration & Admin Notice Period : - Immediate Joiner to 15 Days.",2960,Not Avilable,Not Avilable,Pune,Maharashtra
3472815525,Python Developer,187,Artmac,Remote,Full-time,11,110,20096,"About the job Who We Are Artmac Soft is a technology consulting and service-oriented IT company dedicated to providing innovative technology solutions and services to Customers. Job Description Job Title : Python / AWS Developer Job Type : FullTime Experience : 2 to 10 years Location : Remote We are looking for Python / AWS Developers who will participate in the development and implementation of technical solutions in the fields of Internet of Things, Cloud Architecture, Containerization, Automation, and DevOps. Identify the possibilities for client IT and Cloud architecture optimization and transformation. Responsibilities Extensive development experience in Python, Flask, Django, RESTful APIs Strong programming skills in Python/Scala, Spark, and other object-oriented/object function scripting languages. Working knowledge of large data tools such as Hadoop, Apache Spark, Kafka, etc. Experience with S3, EC2, EMR, RDS, and Redshift on the AWS cloud Understanding of stream processing systems such as Spark-Streaming and Storm. Snowflake, Postgres, and other NoSQL databases, as well as traditional SQL databases, are all required. Create and maintain a good data pipeline architecture, and create large, complex data sets that meet both functional and non-functional business objectives. Create the architecture required for efficient data extraction, transformation, and loading from a variety of data sources using SQL and AWS ""Big data"" technologies. Create analytics tools that use the data pipeline to provide insightful data on customer acquisition, operational effectiveness, and other key company performance indicators. Assist partners such as the Executive, Product, Data, and Design teams with technical data challenges and data infrastructure requirements. Qualification Bachelor's degree or equivalent combination of education and experience.",3080, Software Development, Mid-Senior level,Bengaluru,Karnataka
3467380178,Data Science,2050,Tata Consultancy Services,On-site,Full-time,10001,18,11917681,"About the job Role- Azure Data ArchitectLocation- HyderabadExperience- 4+ YearsRole descriptions / Expectations from the Role:Write software, from build system automation to automated deployment, to scale our engineering deliveryBring in continuous deployment practices to enhance our Agile postureImagine, architect, develop, deploy, and evolve CI and CD systems for our cloud applicationsWrite Infrastructure as Code (IaC) using Industry standard tools and servicesWrite application deployment automation using industry standard deployment and configuration toolsDesign and implement continuous delivery pipelines that serve the purpose of provisioning and operating client test as well as production environmentsProvide systems support including responding to monitoring alertsImplement and stay abreast of Cloud and DevOps industry best practices and toolingWork with developers to identify necessary Azure resources and automate their provisioningDocument automation processes",1535, IT Services and IT Consulting, Mid-Senior level,Hyderabad,Telangana
3467365261,Other Developer,2359,Wipro,Hybrid,Full-time,10001,25,982115.1912,"About the job Exp 6 to 10 Years. Required Technical Skill Set - Liferay DXP(7.3/7.4),Java, JSP, JS, JSR Portlet API, Spring MVC, OSGi, Hibernate, Service Builder, Alloy UI, FreeMarker Templates, AJAX, JSON, JQuery, HTML5, Bootstrap, LDAP, Tomcat, or any application server2. Total 6-10 years of Software development experience and out of which 4-6 years of experience in Development, Administration, Deployment, Up-gradation of Liferay with high volume and high-reliability requirements.3. Strong knowledge and experience in n-tier web applications, with knowledge of the different tiers, including web servers, application servers, databases and infrastructure.4. Experience in Content migration from any other source to Liferay DXP is required5. Design and Development of Portal using Liferay out of box portlets, Document & Media customisation, Liferay OSGi Modules. Liferay MVC Portlets, Spring MVC portlets, JSR 286 Portlet depending on the requirement.6. Design and development of Liferay themes using the UI technologies like CSS, JS, Ajax, jQuery, Bootstrap, Alloy UI andHTML57. Knowledge in Javascript frameworks like Angular/ Vue.js/React etc8. Experience in integration with other systems, LDAP and Azure AD9.Experience in Cloud like Azure10.Managing the DXP using strong Administrative and Deployment skills of Liferay.11.Integrating DXP with different third-party applications using Web services/REST API12.Establish and promote design guidelines, best practices, and standards13.Internal and External Quality Analysis for self and peer code.14.Involved in Sprint Planning meeting, Daily Status update calls and Analysis on User Requirements. JD for Lead JD : 1.10+ years of experience in Development, Administration, Deployment, Up-gradation of Liferay with high volume and high-reliability requirements. 2.Required Technical Skill Set - Liferay DXP 7.3/7.4, Java, JSP, JS, JSR Portlet API, Spring MVC, OSGi, Hibernate, Service Builder, Alloy UI, Velocity Templates, AJAX, JSON, JQuery, HTML5, Bootstrap, LDAP, Tomcat or any application server 3.Design and Development of Portal using Liferay out of box portlets, Liferay OSGi Modules. Liferay MVC Portlets, Spring MVC portlets, JSR 286 Portlet depending on the requirement. 4.Experience in Customizing Liferay, like hook/plugin, overriding/extending services, 5.Design and development of Liferay themes using the UI technologies like CSS, JS, Ajax, jQuery, Bootstrap, Alloy UI andHTML5 6.Experience in integration with other systems, LDAP, SSO, Azure AD, Solr/Elastic Search 7.Managing the DXP using strong Administrative and Deployment skills of Liferay. 8.Integrating DXP with different third-party applications using Web services/REST API/Azure API 9.Strong knowledge and experience in n-tier web applications, with knowledge of the different tiers, including web servers, application servers, databases and infrastructure. 10.Involved in Sprint Planning meeting, Daily Status update calls and Analysis on User Requirements. 11.Liferay Certification would be preferred. 12.Nice to have experience in developing frontend using react portlets 13.Good exposure in any of cloud platform like Azure/AWS/GCP. 14.Self starter with good communication and excellent leadership skills.",1422, IT Services and IT Consulting, Mid-Senior level,Hyderabad,Telangana
3467370063,Other,1199,LTIMindtree,On-site,Full-time,10001,18,982115.1912,"About the job Greetings from LTIMindtree!!! We are hiring for below skills: Experience: 3-8 years of experienceNotice period-Immediate-30 days.Location: Delhi JD key skills: Ionic, Angular, Android / iOS, APIs, Ion Roles and Responsibilities :- Translate UIUX design wireframes to code.- Design and build UIs that scale, primarily using Angular and one-way data flow best practices.- Design and develop new, compelling Web User Interfaces.- Optimize Web Applications for maximum speed and scalability.- Work closely with Data team and Back-end Developers to develop solutions. Desired Qualifications and Experience :Minimum 5-8 years of professional experience as an Angular Web Developer.- Experience with source control management systems (GitSVN)- Proficient in JavaScriptTypeScript frameworks like Angular.- Angular 8 and above.- Experience in working with Progressive Web application development.- Professional, precise communication skills if you are interested kindly share your updated resume at Nikita.Bhattacharyya@lntinfotech.com Regards,Nikita Bhattacharyya",1477, Information Technology & Services, Mid-Senior level,Delhi,Delhi
3467381559,Software Testing,2073,TechStar Group,On-site,Full-time,501,8,19775,"About the job Salesforce QEJob Role:Responsible for ensuring that the Salesforce based applications meet quality standards, required to minimize quality costs and maximize customer satisfaction whilst ensuring that procedures and processes are adhered to. Ensure Software Product meet required quality standards. Responsible for identifying and raising quality issues and for speedily resolving them to ensure zero impact to the customer. Support new product introductions to ensure the robustness of product builds. Work in a team environment to develop and implement best practices that emphasize defect prevention. Manage the customer specific requirements and offer technical support. Work mostly independently with minimal supervision and work is reviewed at project milestones and/or on completion by Senior Management. Key Responsibilities: Test and certify Quality of Salesforce based applications.Automate functional, regression, and smoke tests using internal and open source tools.Experience in test case management, test data creation, automatic bug captures, test progress measurement, Daily and Weekly Status reports publishing etc.Define test specifications for functional and integrationWork in collaboration with DevOps team in continuous build & deployment process.Report test coverage and participate in troubleshootingManual testing and coverage for new features that have not yet been automated; Perform Black Box and White Box testingCreate and maintain test plans as our product grows in functionalityExperience: 4 -5 years would be preferable. Required Skills:At least 4 years of Experience in Java Based Test Automation frameworks is must.· Work Experience in Agile and DevOps based environment is must.· Experience working on Salesforce or any CRM applications is good to have.· Experience in Selenium is must.Bachelor’s degree in computer science or relevant field.Previous experience as a QA engineer.High-level analytical skills.Advanced written and verbal communication skills.Critical thinker.Ability to project manage.Detail oriented. · Very good communication skills.· Ability to easily fit into a distributed development team.· Ability to manage timelines of multiple initiatives. Self-motivated, especially with respect to learning new software tools and best practices in software quality assurance.",1550,Not Avilable,Not Avilable,Hyderabad,Telangana
3467367083,Other Developer,1199,LTIMindtree,Hybrid,Full-time,10001,17,982115.1912,"About the job Greetings from LTIMindTree! Need candidates who can join in the month of February. Experience-3-8 Years Position:""Kony Developer"" Expertise on Kony/Quantum On-premise & Cloud platforms (Visualizer & Fabric) Hands on & strong coding experience in JavaScript, Java & DB Scripts Experience in Technical Design & Architecture, Technical Specifications, Troubleshooting, Performance tuning, Technical Documentation & Vulnerability assessment Develop POCs to implement complex technical features Experience in banking domain using Kony/Quantum platform Strong experience in integrating 3rd party SDKs, APIs and NFI implementation Technologies: Java/J2EE, JavaScript, REST/SOAP Operating System: Windows, Linux & MAC OS Database: My SQL, Oracle & MS SQL Others: SDK & API integration, FFI & NFI implementation",1446, Information Technology & Services, Mid-Senior level,Pune,Maharashtra
3474302908,Cloud Engineer,2242,Uplers,Remote,Full-time,1001,52,982115.1912,"About the job Profile: Cloud EngineerExperience: 3+ YearsLocation: Permanent Remote What is Uplers Talent Network? Uplers Talent Network is a place where top talents meet the right opportunities. It is a platform for every candidate looking for a perfect opportunity to work with global companies on a contractual basis. Our talent network is a place for top Indian talents who can benefit from the platform and gain access to global career exposure. With us, you'll get the support, guidance, and opportunities that you need to take your career to the next level. So, if you're ready to embark on the journey of your next challenge, we're ready to be your engine! Contractual PositionA contractual position usually requires you to sign and agree to the terms of a contract before you begin working. This structure can offer a variety of commitments that allow you to refine established skills and create new ones. Uplers Talent Network brings contractual positions with benefits like:✔ Higher pay than industry standards✔ Full-time position✔ Ability to gain different skills in a short period✔ Control over your career Perks of joining Uplers Talent Network:Talent Success Coach: Get connected with a dedicated coach to guide you before, during as well as after your assignments with our clients.Payout: Get paid in global currencies and earn more than industry standards.Opportunity: Work with international companies and get global exposure with exciting projects.Mobility: Work from the comfort of your living room couch or even a breezy beach. How to become a part of our Talent Network?Take the first step, register on our portalClear the decks and fill out the application formGear up, clear the 3-stage assessment processAnd yes! Become a part of Uplers Certified Talent Network Requirement:Degree in computer science or a similar field.At least 3 years of experience in the field of cloud computing.Experience with CI/CD systems.Experience with SysOps.Strong in Cloud servicesAzure, AWS, and GCP certifications are preferred.Troubleshooting and analytical skills.Good communication and collaboration skills.Strong experience in architecting, designing, developing, and implementing cloud solutions on AWS platforms or other cloud server such as Azure, Google CloudUnderstanding of and experience with the five pillars of a well-architected frameworkExperience in several of the following areas: database architecture, ETL, business intelligence, big data, machine learning, and advanced analytics is good to haveProven ability to collaborate with multidisciplinary teams of business analysts, developers, data scientists, and subject-matter experts Uplift with UplersUplers believes in connecting people. Being a people-first organization, Uplers constantly strives for individuals who won't just keep up, but break new ground. Helping you find what’s next is what we’re all about. It doesn't surprise us that we are growing and becoming one of the most popular companies in the industry. All set to enter the #WorldOfAwesomeness? Hit the Apply button!",3588, IT Services and IT Consulting, Mid-Senior level,Chennai,Tamil Nadu
3474306592,Cloud Engineer,2242,Uplers,Remote,Full-time,1001,38,982115.1912,"About the job Profile: Cloud EngineerExperience: 3+ YearsLocation: Permanent Remote What is Uplers Talent Network? Uplers Talent Network is a place where top talents meet the right opportunities. It is a platform for every candidate looking for a perfect opportunity to work with global companies on a contractual basis. Our talent network is a place for top Indian talents who can benefit from the platform and gain access to global career exposure. With us, you'll get the support, guidance, and opportunities that you need to take your career to the next level. So, if you're ready to embark on the journey of your next challenge, we're ready to be your engine! Contractual PositionA contractual position usually requires you to sign and agree to the terms of a contract before you begin working. This structure can offer a variety of commitments that allow you to refine established skills and create new ones. Uplers Talent Network brings contractual positions with benefits like:✔ Higher pay than industry standards✔ Full-time position✔ Ability to gain different skills in a short period✔ Control over your career Perks of joining Uplers Talent Network:Talent Success Coach: Get connected with a dedicated coach to guide you before, during as well as after your assignments with our clients.Payout: Get paid in global currencies and earn more than industry standards.Opportunity: Work with international companies and get global exposure with exciting projects.Mobility: Work from the comfort of your living room couch or even a breezy beach. How to become a part of our Talent Network?Take the first step, register on our portalClear the decks and fill out the application formGear up, clear the 3-stage assessment processAnd yes! Become a part of Uplers Certified Talent Network Requirement:Degree in computer science or a similar field.At least 3 years of experience in the field of cloud computing.Experience with CI/CD systems.Experience with SysOps.Strong in Cloud servicesAzure, AWS, and GCP certifications are preferred.Troubleshooting and analytical skills.Good communication and collaboration skills.Strong experience in architecting, designing, developing, and implementing cloud solutions on AWS platforms or other cloud server such as Azure, Google CloudUnderstanding of and experience with the five pillars of a well-architected frameworkExperience in several of the following areas: database architecture, ETL, business intelligence, big data, machine learning, and advanced analytics is good to haveProven ability to collaborate with multidisciplinary teams of business analysts, developers, data scientists, and subject-matter experts Uplift with UplersUplers believes in connecting people. Being a people-first organization, Uplers constantly strives for individuals who won't just keep up, but break new ground. Helping you find what’s next is what we’re all about. It doesn't surprise us that we are growing and becoming one of the most popular companies in the industry. All set to enter the #WorldOfAwesomeness? Hit the Apply button!",3598, IT Services and IT Consulting, Mid-Senior level,Mumbai,Maharashtra
